ID,STATE_NAME,COUNTY,CITY,LATITUDE,LONGITUDE
1618,Arizona,Apache,Sanders,35.216389,-109.333056
1619,Arizona,Pima,Sasabe,31.488611,-111.541389
1620,Arizona,Maricopa,Scottsdale,33.521767,-111.904926
1621,Arizona,Navajo,"Second Mesa",35.903782,-110.6472
1622,Arizona,Coconino,Sedona,34.8697,-111.7602
1623,Arizona,Yavapai,Sedona,34.826645,-111.750627
1624,Arizona,Yavapai,Seligman,35.321246,-112.954805
1625,Arizona,Pima,Sells,32.031572,-111.922207
1626,Arizona,Navajo,Shonto,36.61594,-110.647743
1627,Arizona,Navajo,"Show Low",34.060117,-110.054633
1628,Arizona,Cochise,"Sierra Vista",31.536467,-110.266565
1629,Arizona,Yavapai,"Skull Valley",34.505278,-112.684722
1630,Arizona,Navajo,Snowflake,34.495859,-110.080742
1631,Arizona,Graham,Solomon,32.8125,-109.633333
1632,Arizona,Yuma,Somerton,32.563398,-114.7127
1633,Arizona,"Santa Cruz",Sonoita,31.866154,-110.724418
1634,Arizona,Apache,Springerville,34.119333,-109.304066
1635,Arizona,Pinal,Stanfield,32.882321,-111.965987
1636,Arizona,Maricopa,"Sun City",33.606104,-112.279701
1637,Arizona,Maricopa,"Sun City West",33.662576,-112.255434
1638,Arizona,Navajo,"Sun Valley",34.250833,-111.254444
1639,Arizona,Coconino,Supai,36.224157,-112.693212
1640,Arizona,Pinal,Superior,33.288716,-111.09846
1641,Arizona,Maricopa,Surprise,33.630028,-112.33143
1642,Arizona,Yuma,Tacna,32.6975,-113.952778
1643,Arizona,Navajo,Taylor,34.465,-110.090556
1644,Arizona,Apache,"Teec Nos Pos",36.779694,-109.359039
1645,Arizona,Maricopa,Tempe,33.4273,-111.9307
1646,Arizona,Mohave,"Temple Bar Marina",36.025556,-114.318056
1647,Arizona,Graham,Thatcher,32.819902,-109.730245
1648,Arizona,Maricopa,Tolleson,33.434686,-112.277444
1649,Arizona,Cochise,Tombstone,31.721598,-110.058449
1650,Arizona,Coconino,Tonalea,35.934555,-110.882042
1651,Arizona,Maricopa,Tonopah,33.422797,-112.952785
1652,Arizona,Gila,"Tonto Basin",33.930278,-111.308056
1653,Arizona,Pima,Topawa,31.813889,-111.825
1654,Arizona,Mohave,Topock,34.778388,-114.481666
1655,Arizona,Maricopa,"Tortilla Flat",33.526389,-111.389167
1656,Arizona,Apache,Tsaile,36.307075,-109.217627
1657,Arizona,Coconino,"Tuba City",36.103729,-111.268566
1658,Arizona,"Santa Cruz",Tubac,31.6125,-111.045278
1659,Arizona,Pima,Tucson,32.213873,-110.969445
1660,Arizona,"Santa Cruz",Tumacacori,31.594194,-111.039693
1661,Arizona,Pima,Vail,32.035926,-110.88375
1662,Arizona,Mohave,Valentine,35.3717,-113.8213
